       ID,grpID, flag ,       ra ,      dec ,   MagK ,     Ks ,    logK ,  Vls ,  dist , mDist , R_theta , sigmaP_dyn , sigmaP_lum ,Mv_dyn,Mv_lum,Rg_angular,Rg_dyn,R2t_dyn,R2t_lum,r2t_lum,tX_dyn,tX_lum,No_Galaxies,nest
  1012171 , 13859 ,    0 , 223.4678 ,  -0.8164 , -20.24 ,  11.40 ,  9.4093 , 1352 , 21.31 , 21.31 , 0.00000 ,        0.0 ,       44.0 , 0.00e+00 , 1.71e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.119 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012171
  1012175 , 13871 ,    0 , 254.6415 , -75.9928 , -20.14 ,  10.25 ,  9.3698 ,  865 , 12.01 , 12.01 , 0.00000 ,        0.0 ,       43.2 , 0.00e+00 , 1.62e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.117 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012175
  1012187 , 13892 ,    0 , 200.2060 ,  -2.2046 , -20.16 ,  11.69 ,  9.3757 , 1588 , 23.48 , 23.48 , 0.00000 ,        0.0 ,       43.4 , 0.00e+00 , 1.63e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.117 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012187
  1012196 , 13902 ,    0 , 268.1833 , -49.5586 , -21.01 ,  10.91 ,  9.7159 , 1635 , 24.17 , 24.17 , 0.00000 ,        0.0 ,       51.2 , 0.00e+00 , 2.69e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.139 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012196
  1012198 , 13908 ,    0 , 239.1492 ,  -6.6727 , -20.98 ,  11.00 ,  9.7058 , 1458 , 24.96 , 24.96 , 0.00000 ,        0.0 ,       51.0 , 0.00e+00 , 2.65e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.138 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012198
  1012215 , 13940 ,    0 , 148.5762 , -33.2788 , -21.10 ,   9.24 ,  9.7515 ,  969 , 11.70 , 11.70 , 0.00000 ,        0.0 ,       52.2 , 0.00e+00 , 2.85e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.141 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012215
  1012218 , 13944 ,    0 , 203.1665 , -66.4953 , -20.91 ,  10.32 ,  9.6759 , 1237 , 17.62 , 17.62 , 0.00000 ,        0.0 ,       50.2 , 0.00e+00 , 2.53e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.136 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012218
  1012229 , 13970 ,    0 ,  84.8153 , -56.6239 , -20.90 ,  10.79 ,  9.6740 , 1712 , 21.84 , 21.84 , 0.00000 ,        0.0 ,       50.1 , 0.00e+00 , 2.52e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.136 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012229
  1012230 , 13972 ,    0 ,  31.1234 ,   7.1818 , -20.82 ,  11.10 ,  9.6390 , 1840 , 24.16 , 24.16 , 0.00000 ,        0.0 ,       49.2 , 0.00e+00 , 2.39e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.133 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012230
  1012243 , 14008 ,    0 , 263.4369 , -32.2813 , -20.52 ,  10.72 ,  9.5206 , 1116 , 17.69 , 17.69 , 0.00000 ,        0.0 ,       46.4 , 0.00e+00 , 2.00e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.126 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012243
  1012250 , 14027 ,    0 , 113.0067 , -50.7271 , -20.82 ,  10.34 ,  9.6389 , 1261 , 17.03 , 17.03 , 0.00000 ,        0.0 ,       49.2 , 0.00e+00 , 2.39e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.133 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012250
  1012269 , 14077 ,    0 , 173.3966 ,  -7.5170 , -21.29 ,  10.56 ,  9.8300 , 1548 , 23.44 , 23.44 , 0.00000 ,        0.0 ,       54.5 , 0.00e+00 , 3.23e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.148 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012269
  1012280 , 14102 ,    0 , 295.3420 ,  12.0908 , -21.22 ,  10.66 ,  9.8009 , 1436 , 23.84 , 23.84 , 0.00000 ,        0.0 ,       53.6 , 0.00e+00 , 3.08e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.145 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012280
  1012315 , 14176 ,    0 , 161.6984 , -30.6594 , -20.51 ,  10.60 ,  9.5165 , 1197 , 16.69 , 16.69 , 0.00000 ,        0.0 ,       46.3 , 0.00e+00 , 1.99e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.125 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012315
  1012325 , 14200 ,    0 ,  11.2825 ,  65.7086 , -21.03 ,   3.36 ,  9.7240 , -101 ,  0.76 ,  0.76 , 0.00000 ,        0.0 ,       51.4 , 0.00e+00 , 2.72e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.139 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012325
  1012326 , 14208 ,    0 , 140.7900 , -48.1757 , -20.72 ,  10.32 ,  9.5982 , 1205 , 16.09 , 16.09 , 0.00000 ,        0.0 ,       48.2 , 0.00e+00 , 2.24e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.131 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012326
  1012334 , 14225 ,    0 , 324.2541 , -62.1310 , -20.73 ,  11.18 ,  9.6057 , 1823 , 24.17 , 24.17 , 0.00000 ,        0.0 ,       48.4 , 0.00e+00 , 2.27e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.131 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012334
  1012353 , 14254 ,    0 , 206.3817 ,  19.8381 , -21.10 ,  10.79 ,  9.7523 , 1640 , 23.87 , 23.87 , 0.00000 ,        0.0 ,       52.2 , 0.00e+00 , 2.85e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.141 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012353
  1012376 , 14304 ,    0 , 210.7379 ,  44.7004 , -20.76 ,  10.77 ,  9.6169 , 1403 , 20.21 , 20.21 , 0.00000 ,        0.0 ,       48.7 , 0.00e+00 , 2.31e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.132 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012376
  1012381 , 14315 ,    0 , 200.3032 ,   7.4829 , -20.83 ,  10.84 ,  9.6449 , 1590 , 21.59 , 21.59 , 0.00000 ,        0.0 ,       49.4 , 0.00e+00 , 2.41e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.134 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012381
  1012389 , 14337 ,    0 , 268.8457 , -44.5619 , -20.58 ,  11.34 ,  9.5444 , 1598 , 24.21 , 24.21 , 0.00000 ,        0.0 ,       47.0 , 0.00e+00 , 2.07e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.127 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012389
  1012391 , 14340 ,    0 , 358.5230 ,  -9.2654 , -20.86 ,   9.79 ,  9.6546 , 1108 , 13.47 , 13.47 , 0.00000 ,        0.0 ,       49.6 , 0.00e+00 , 2.44e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.134 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012391
  1012412 , 14388 ,    0 , 318.3358 , -12.5907 , -20.62 ,   9.65 ,  9.5581 ,  810 , 11.29 , 11.29 , 0.00000 ,        0.0 ,       47.3 , 0.00e+00 , 2.11e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012412
  1012416 , 14397 ,    0 ,  36.6806 , -39.9361 , -20.93 ,   9.79 ,  9.6822 , 1372 , 13.93 , 13.93 , 0.00000 ,        0.0 ,       50.3 , 0.00e+00 , 2.55e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.136 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012416
  1012427 , 14419 ,    0 , 310.2482 , -12.3381 , -20.66 ,   9.89 ,  9.5755 ,  852 , 12.87 , 12.87 , 0.00000 ,        0.0 ,       47.7 , 0.00e+00 , 2.17e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.129 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012427
  1012441 , 14448 ,    0 , 176.5470 ,  -8.2708 , -20.70 ,  10.56 ,  9.5911 , 1022 , 17.89 , 17.89 , 0.00000 ,        0.0 ,       48.1 , 0.00e+00 , 2.22e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.130 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012441
  1012448 , 14460 ,    0 , 185.4198 ,  -2.8078 , -21.29 ,   9.94 ,  9.8275 , 1478 , 17.62 , 17.62 , 0.00000 ,        0.0 ,       54.4 , 0.00e+00 , 3.22e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.147 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012448
  1012455 , 14477 ,    0 , 306.3911 , -60.8758 , -20.40 ,  10.81 ,  9.4705 , 1252 , 17.47 , 17.47 , 0.00000 ,        0.0 ,       45.3 , 0.00e+00 , 1.86e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.123 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012455
  1012463 , 14497 ,    0 , 265.1784 ,   1.7287 , -20.95 ,  10.86 ,  9.6918 , 1402 , 22.97 , 22.97 , 0.00000 ,        0.0 ,       50.6 , 0.00e+00 , 2.59e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.137 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012463
  1012482 , 14538 ,    0 , 260.4543 ,  20.2942 , -20.60 ,   7.57 ,  9.5500 ,  495 ,  4.30 ,  3.07 , 0.00000 ,        0.0 ,       47.1 , 0.00e+00 , 2.09e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012482
  1012516 , 14615 ,    0 ,  52.1467 ,  23.0119 , -20.36 ,  11.51 ,  9.4573 , 1631 , 23.69 , 23.69 , 0.00000 ,        0.0 ,       45.0 , 0.00e+00 , 1.83e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.122 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012516
  1012529 , 14646 ,    0 , 172.6694 , -22.9992 , -20.44 ,  11.40 ,  9.4894 , 1505 , 23.33 , 23.33 , 0.00000 ,        0.0 ,       45.7 , 0.00e+00 , 1.91e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.124 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012529
  1012572 , 14742 ,    0 , 199.7632 , -45.3333 , -20.85 ,   9.70 ,  9.6518 ,  935 , 12.86 , 12.86 , 0.00000 ,        0.0 ,       49.6 , 0.00e+00 , 2.43e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.134 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012572
  1012576 , 14750 ,    0 ,  56.5376 , -51.3737 , -20.20 ,  11.35 ,  9.3935 , 1347 , 20.42 , 20.42 , 0.00000 ,        0.0 ,       43.7 , 0.00e+00 , 1.67e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.118 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012576
  1012578 , 14752 ,    0 , 198.0945 , -30.7806 , -20.46 ,   9.96 ,  9.4980 ,  879 , 12.17 , 12.17 , 0.00000 ,        0.0 ,       45.9 , 0.00e+00 , 1.94e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.124 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012578
  1012584 , 14759 ,    0 ,  48.4614 ,  23.5826 , -20.93 ,   9.57 ,  9.6851 ,  884 , 12.62 , 12.62 , 0.00000 ,        0.0 ,       50.4 , 0.00e+00 , 2.56e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.137 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012584
  1012594 , 14787 ,    0 ,  22.3023 , -37.1309 , -20.77 ,  10.42 ,  9.6181 , 1580 , 17.28 , 17.28 , 0.00000 ,        0.0 ,       48.7 , 0.00e+00 , 2.31e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.132 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012594
  1012614 , 14831 ,    0 ,   2.1148 , -19.0694 , -20.85 ,   9.62 ,  9.6503 , 1104 , 12.37 , 12.37 , 0.00000 ,        0.0 ,       49.5 , 0.00e+00 , 2.43e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.134 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012614
  1012627 , 14868 ,    0 , 189.3134 ,  -0.7493 , -21.16 ,  10.61 ,  9.7757 , 1543 , 22.54 , 22.54 , 0.00000 ,        0.0 ,       52.9 , 0.00e+00 , 2.96e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.143 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012627
  1012632 , 14890 ,    0 , 304.1494 ,  36.0479 , -20.19 ,  11.24 ,  9.3900 , 1284 , 19.39 , 19.39 , 0.00000 ,        0.0 ,       43.6 , 0.00e+00 , 1.66e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.118 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012632
  1012646 , 14913 ,    0 ,  49.3463 ,  16.0506 , -20.80 ,   9.75 ,  9.6314 ,  999 , 12.85 , 12.85 , 0.00000 ,        0.0 ,       49.0 , 0.00e+00 , 2.36e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.133 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012646
  1012651 , 14919 ,    0 , 148.7766 , -45.8451 , -20.61 ,  10.66 ,  9.5561 , 1305 , 17.97 , 17.97 , 0.00000 ,        0.0 ,       47.2 , 0.00e+00 , 2.11e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012651
  1012684 , 14997 ,    0 , 206.6926 , -64.8378 , -20.14 ,  10.99 ,  9.3698 , 1104 , 16.89 , 16.89 , 0.00000 ,        0.0 ,       43.2 , 0.00e+00 , 1.62e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.117 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012684
  1012686 , 15001 ,    0 ,  62.9586 , -44.1778 , -20.65 ,  10.78 ,  9.5707 , 1190 , 19.26 , 19.26 , 0.00000 ,        0.0 ,       47.6 , 0.00e+00 , 2.15e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.129 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012686
  1012720 , 15076 ,    0 ,  92.3230 , -56.7129 , -20.60 ,  10.43 ,  9.5505 , 1249 , 16.06 , 16.06 , 0.00000 ,        0.0 ,       47.1 , 0.00e+00 , 2.09e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012720
  1012724 , 15085 ,    0 , 102.3025 ,  13.6155 , -20.07 ,  11.71 ,  9.3393 , 1541 , 22.68 , 22.68 , 0.00000 ,        0.0 ,       42.6 , 0.00e+00 , 1.55e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.116 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012724
  1012730 , 15092 ,    0 , 140.5923 , -36.1448 , -20.40 ,  11.25 ,  9.4718 , 1674 , 21.39 , 21.39 , 0.00000 ,        0.0 ,       45.3 , 0.00e+00 , 1.86e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.123 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012730
  1012738 , 15110 ,    0 , 320.1414 , -81.0431 , -20.71 ,  11.20 ,  9.5957 , 1628 , 24.11 , 24.11 , 0.00000 ,        0.0 ,       48.2 , 0.00e+00 , 2.24e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.130 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012738
  1012739 , 15112 ,    0 ,  50.2128 , -31.9275 , -20.89 ,   9.61 ,  9.6690 , 1085 , 12.58 , 12.58 , 0.00000 ,        0.0 ,       50.0 , 0.00e+00 , 2.50e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.135 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012739
  1012760 , 15160 ,    0 ,  15.4631 ,  28.6050 , -20.54 ,  11.42 ,  9.5276 , 1754 , 24.67 , 24.67 , 0.00000 ,        0.0 ,       46.6 , 0.00e+00 , 2.02e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.126 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012760
  1012764 , 15167 ,    0 , 221.0241 ,   6.9342 , -21.22 ,  10.46 ,  9.7990 , 1351 , 21.61 , 21.61 , 0.00000 ,        0.0 ,       53.6 , 0.00e+00 , 3.07e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.145 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012764
  1012772 , 15191 ,    0 , 148.9851 ,  63.4318 , -20.67 ,  11.08 ,  9.5794 , 1560 , 22.39 , 22.39 , 0.00000 ,        0.0 ,       47.8 , 0.00e+00 , 2.18e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.129 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012772
  1012776 , 15197 ,    0 , 308.7506 ,  -1.0233 , -20.38 ,  11.03 ,  9.4634 , 1249 , 19.13 , 19.13 , 0.00000 ,        0.0 ,       45.2 , 0.00e+00 , 1.84e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.122 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012776
  1012783 , 15212 ,    0 , 115.4786 , -48.1485 , -20.13 ,  11.73 ,  9.3624 , 1878 , 23.50 , 23.50 , 0.00000 ,        0.0 ,       43.1 , 0.00e+00 , 1.60e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.117 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012783
  1012803 , 15252 ,    0 , 146.5987 , -35.8590 , -20.43 ,  11.14 ,  9.4844 , 1562 , 20.63 , 20.63 , 0.00000 ,        0.0 ,       45.6 , 0.00e+00 , 1.90e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.124 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012803
  1012819 , 15282 ,    0 , 136.9440 ,  76.5086 , -20.25 ,  11.37 ,  9.4125 , 1499 , 21.11 , 21.11 , 0.00000 ,        0.0 ,       44.1 , 0.00e+00 , 1.71e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.119 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012819
  1012822 , 15289 ,    0 , 356.3252 ,  -5.3145 , -21.04 ,  10.79 ,  9.7281 , 1639 , 23.25 , 23.25 , 0.00000 ,        0.0 ,       51.6 , 0.00e+00 , 2.74e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.140 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012822
  1012824 , 15291 ,    0 ,  68.3277 ,  44.0134 , -20.77 ,  11.13 ,  9.6211 , 1572 , 24.07 , 24.07 , 0.00000 ,        0.0 ,       48.8 , 0.00e+00 , 2.32e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.132 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012824
  1012837 , 15318 ,    0 ,  49.1069 ,  -1.8576 , -20.25 ,  11.69 ,  9.4108 , 1738 , 24.45 , 24.45 , 0.00000 ,        0.0 ,       44.1 , 0.00e+00 , 1.71e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.119 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012837
  1012838 , 15322 ,    0 , 351.8614 , -39.0641 , -20.73 ,   9.01 ,  9.6052 ,  801 ,  8.88 ,  8.88 , 0.00000 ,        0.0 ,       48.4 , 0.00e+00 , 2.27e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.131 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012838
  1012878 , 15414 ,    0 ,  50.8421 , -13.4244 , -20.89 ,   9.90 ,  9.6665 , 1074 , 14.33 , 14.33 , 0.00000 ,        0.0 ,       49.9 , 0.00e+00 , 2.49e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.135 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012878
  1012879 , 15418 ,    0 , 145.8795 , -56.1913 , -20.63 ,  10.98 ,  9.5625 , 1443 , 20.95 , 20.95 , 0.00000 ,        0.0 ,       47.4 , 0.00e+00 , 2.13e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012879
  1012886 , 15430 ,    0 , 237.9731 ,  -9.5726 , -20.48 ,  11.37 ,  9.5026 , 1418 , 23.41 , 23.41 , 0.00000 ,        0.0 ,       46.0 , 0.00e+00 , 1.95e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.125 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012886
  1012888 , 15432 ,    0 , 202.7785 ,  28.1177 , -20.20 ,   9.57 ,  9.3915 ,  507 ,  9.00 ,  9.00 , 0.00000 ,        0.0 ,       43.7 , 0.00e+00 , 1.67e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.118 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012888
  1012903 , 15465 ,    0 ,  51.7457 ,  69.0645 , -20.42 ,   8.90 ,  9.4814 ,  669 ,  7.31 ,  7.31 , 0.00000 ,        0.0 ,       45.5 , 0.00e+00 , 1.89e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.123 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012903
  1012905 , 15470 ,    0 ,  18.7234 , -51.1306 , -20.50 ,   9.90 ,  9.5106 , 1097 , 12.01 , 12.01 , 0.00000 ,        0.0 ,       46.2 , 0.00e+00 , 1.97e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.125 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012905
  1012909 , 15478 ,    0 ,  33.5689 ,  -2.9170 , -20.80 ,  10.97 ,  9.6301 , 1631 , 22.55 , 22.55 , 0.00000 ,        0.0 ,       49.0 , 0.00e+00 , 2.35e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.133 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012909
  1012911 , 15480 ,    0 ,  48.6738 ,  13.0028 , -20.13 ,  11.62 ,  9.3626 , 1606 , 22.33 , 22.33 , 0.00000 ,        0.0 ,       43.1 , 0.00e+00 , 1.60e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.117 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012911
  1012914 , 15485 ,    0 , 188.1014 , -18.7798 , -20.41 ,  11.00 ,  9.4743 , 1271 , 19.06 , 19.06 , 0.00000 ,        0.0 ,       45.4 , 0.00e+00 , 1.87e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.123 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012914
  1012917 , 15491 ,    0 ,  87.7791 , -43.7692 , -20.81 ,   9.40 ,  9.6376 ,  616 , 11.02 , 11.02 , 0.00000 ,        0.0 ,       49.2 , 0.00e+00 , 2.38e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.133 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012917
  1012933 , 15520 ,    0 ,  96.5023 , -64.3481 , -20.59 ,  10.89 ,  9.5496 , 1457 , 19.80 , 19.80 , 0.00000 ,        0.0 ,       47.1 , 0.00e+00 , 2.09e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012933
  1012943 , 15548 ,    0 ,  29.4744 ,  21.7761 , -20.61 ,  10.71 ,  9.5549 , 1382 , 18.31 , 18.31 , 0.00000 ,        0.0 ,       47.2 , 0.00e+00 , 2.10e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012943
  1012958 , 15587 ,    0 , 178.3619 , -37.1102 , -20.56 ,   9.87 ,  9.5373 ,  943 , 12.22 , 12.22 , 0.00000 ,        0.0 ,       46.8 , 0.00e+00 , 2.05e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.127 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012958
  1012967 , 15622 ,    0 , 217.1837 ,  -1.6538 , -20.26 ,  11.57 ,  9.4178 , 1471 , 23.29 , 23.29 , 0.00000 ,        0.0 ,       44.2 , 0.00e+00 , 1.73e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.120 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012967
  1012969 , 15625 ,    0 ,   3.5303 ,  13.0293 , -20.44 ,  11.21 ,  9.4880 , 1493 , 21.40 , 21.40 , 0.00000 ,        0.0 ,       45.7 , 0.00e+00 , 1.91e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.124 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012969
  1012986 , 15670 ,    0 ,  66.7857 ,   6.0246 , -20.33 ,  11.56 ,  9.4425 , 1638 , 23.89 , 23.89 , 0.00000 ,        0.0 ,       44.7 , 0.00e+00 , 1.79e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.121 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012986
  1012990 , 15678 ,    0 ,  53.8673 , -20.9776 , -21.21 ,   9.18 ,  9.7973 ,  913 , 11.98 , 11.98 , 0.00000 ,        0.0 ,       53.5 , 0.00e+00 , 3.06e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.145 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012990
  1012997 , 15693 ,    0 , 229.5590 ,  35.2498 , -20.42 ,  10.47 ,  9.4781 , 1160 , 15.01 , 15.01 , 0.00000 ,        0.0 ,       45.5 , 0.00e+00 , 1.88e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.123 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012997
  1013007 , 15720 ,    0 , 122.4830 , -55.3736 , -20.17 ,  10.65 ,  9.3809 ,  997 , 14.61 , 14.61 , 0.00000 ,        0.0 ,       43.5 , 0.00e+00 , 1.64e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.118 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1013007
  1013017 , 15739 ,    0 , 144.7137 ,   0.1693 , -20.23 ,  11.33 ,  9.4024 , 1438 , 20.44 , 20.44 , 0.00000 ,        0.0 ,       43.9 , 0.00e+00 , 1.69e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.119 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1013017
